label,n,n_pos,prevalence,pr_auc,auroc,brier,cal_slope,cal_intercept,seed,test_client
FedAvg-equal,288,150,0.5208333333333334,0.7176474448963003,0.741207729468599,0.20040697887880596,0.9285676971803495,-0.061279244660510504,23,CIMAS BORROWDALE OFFICE PARK PHARMACY
FedAvg,1073,558,0.5200372786579683,0.8127625041372843,0.8391063785363816,0.15850876239716766,1.2311593752690961,-0.014250857352231597,23,CIMAS BULAWAYO PHARMACY
FedProx,1073,558,0.5200372786579683,0.812738276181517,0.839095939033302,0.15851172971429145,1.2312777721886563,-0.014218123550110992,23,CIMAS BULAWAYO PHARMACY
FedAvg-equal,1073,558,0.5200372786579683,0.8105254094156763,0.8379162751853011,0.15979272592399538,1.347391919653346,-0.05419020474756963,23,CIMAS BULAWAYO PHARMACY
FedAvg,296,141,0.47635135135135137,0.6919893147439397,0.7518188057652709,0.200075205589651,0.891884590920503,-0.048044124240490656,23,CIMAS CLINIC -MASVINGO PHARMACY
FedProx,296,141,0.47635135135135137,0.6919112388250951,0.7517730496453899,0.20007537238161324,0.891973745551923,-0.04803648793342576,23,CIMAS CLINIC -MASVINGO PHARMACY
FedAvg-equal,296,141,0.47635135135135137,0.6886683626565923,0.7514527568062229,0.19945464832970447,0.9737685093586284,-0.07564859131204899,23,CIMAS CLINIC -MASVINGO PHARMACY
FedAvg,484,206,0.4256198347107438,0.6751636748130301,0.7823217154431794,0.18846247492060209,1.0211263243468223,-0.3365969118928879,23,CIMAS FIFE AVENUE PHARMACY
FedProx,484,206,0.4256198347107438,0.675166207040178,0.7822867919256827,0.1884647970954681,1.0211832160401557,-0.3366562785617247,23,CIMAS FIFE AVENUE PHARMACY
FedAvg-equal,484,206,0.4256198347107438,0.6725828719107877,0.7848885939791856,0.1887468898529029,1.1128333376856336,-0.4167740104719184,23,CIMAS FIFE AVENUE PHARMACY
FedAvg,2266,906,0.39982347749338043,0.6800884427409193,0.8159743864433191,0.17079949700474092,1.1252703461216902,-0.20142288294248425,23,CIMAS FOURTH STREET PHARMACY
FedProx,2266,906,0.39982347749338043,0.680103016480353,0.8159743864433191,0.17080166049524576,1.1253448166812097,-0.20140206704118108,23,CIMAS FOURTH STREET PHARMACY
FedAvg-equal,2266,906,0.39982347749338043,0.6791770031964379,0.8148519672769768,0.1721850819984271,1.2186861392579518,-0.2572605782243422,23,CIMAS FOURTH STREET PHARMACY
FedAvg,813,419,0.5153751537515375,0.7251361971992172,0.7761166906945471,0.18347843714948303,1.063968271419887,-0.14097462096126445,23,CIMAS HCC  MUTARE PHARMACY
FedProx,813,419,0.5153751537515375,0.7251117636063003,0.7761045757968573,0.18348154526754284,1.064032089660021,-0.14093659972280378,23,CIMAS HCC  MUTARE PHARMACY
FedAvg-equal,813,419,0.5153751537515375,0.7234926036693613,0.7720460850708115,0.1846717013306471,1.1637441514784628,-0.1776641258845732,23,CIMAS HCC  MUTARE PHARMACY
FedAvg,1347,598,0.44394951744617667,0.7304613156071779,0.8229143875222705,0.16776672490764688,1.1257030167032158,-0.069575103718821,23,CIMAS HCC CHINHOYI ST. PHARM
FedProx,1347,598,0.44394951744617667,0.730471445064198,0.8229210854160062,0.16776800024838004,1.1258263266339317,-0.06955037904051993,23,CIMAS HCC CHINHOYI ST. PHARM
FedAvg-equal,1347,598,0.44394951744617667,0.7251873517780612,0.8211037235823907,0.16893950910301023,1.225681995429432,-0.12099595559776857,23,CIMAS HCC CHINHOYI ST. PHARM
FedAvg,619,333,0.5379644588045234,0.757652698668583,0.769020769020769,0.19027876645364228,0.9205833871281514,0.055606359321012044,23,CIMAS HCC CHITUNGWIZA PHARMACY
FedProx,619,333,0.5379644588045234,0.757652698668583,0.769020769020769,0.1902792028189148,0.9206894141518874,0.05563270684858305,23,CIMAS HCC CHITUNGWIZA PHARMACY
FedAvg-equal,619,333,0.5379644588045234,0.758450520095563,0.7705222705222705,0.189391730609354,1.024664026478283,0.021579802826275418,23,CIMAS HCC CHITUNGWIZA PHARMACY
FedAvg,406,217,0.5344827586206896,0.7622860893570405,0.7997220393533758,0.1749563688284206,1.0683685281687914,0.14120216687824022,23,CIMAS HCC GWERU PHARMACY
FedProx,406,217,0.5344827586206896,0.7621724623380468,0.7997464218662376,0.17496345965663204,1.0684282045196405,0.14122982749010338,23,CIMAS HCC GWERU PHARMACY
FedAvg-equal,406,217,0.5344827586206896,0.7650661533265424,0.8003559846877819,0.1752647057446151,1.1892946847690846,0.11234130501861479,23,CIMAS HCC GWERU PHARMACY
FedAvg,839,362,0.43146603098927294,0.7072799625230745,0.8079444502357042,0.1763513792274099,1.074485176989045,-0.20952956951502838,23,CIMAS HIGH GLEN PHARMACY
FedProx,839,362,0.43146603098927294,0.7073143596558441,0.807950241495535,0.17635270476926057,1.0745811161058954,-0.20953788067819615,23,CIMAS HIGH GLEN PHARMACY
FedAvg-equal,839,362,0.43146603098927294,0.7059250847309148,0.8075911833860338,0.17685334132620162,1.1815971371520595,-0.2474728231809564,23,CIMAS HIGH GLEN PHARMACY
FedAvg,378,125,0.3306878306878307,0.6333193835720056,0.8206482213438736,0.1688301241890132,1.1764955594809359,-0.5444283027995117,23,CIMAS KWEKWE CLINIC- PHARMACY
FedProx,378,125,0.3306878306878307,0.6333193835720056,0.8206482213438736,0.16883203549059403,1.176596627391741,-0.5444479484324791,23,CIMAS KWEKWE CLINIC- PHARMACY
FedAvg-equal,378,125,0.3306878306878307,0.6436243585004225,0.8219130434782609,0.16990266949955687,1.2969909995636426,-0.5661699101647975,23,CIMAS KWEKWE CLINIC- PHARMACY
FedAvg,439,198,0.4510250569476082,0.6223251590581755,0.7437235424787292,0.2042508929223383,0.8185897054227176,-0.26184828485965017,23,CIMAS MANRESA - PHARRMACY
FedProx,439,198,0.4510250569476082,0.6223530995272925,0.7437444989312209,0.20425129585146512,0.8186576605885332,-0.2618381031522635,23,CIMAS MANRESA - PHARRMACY
FedAvg-equal,439,198,0.4510250569476082,0.6206385250100637,0.7441217150760719,0.2034595505423356,0.9007456448864338,-0.30336041004896613,23,CIMAS MANRESA - PHARRMACY
FedAvg,118,47,0.3983050847457627,0.7980912355240943,0.8810308660473478,0.14031530299210176,1.4344638157742988,-0.32458819484442847,23,CLIQUE PHARMACY
FedProx,118,47,0.3983050847457627,0.7980912355240943,0.8810308660473478,0.1403217442699329,1.4345197053905168,-0.32466256187521675,23,CLIQUE PHARMACY
FedAvg-equal,118,47,0.3983050847457627,0.8283430343131883,0.8855259214863649,0.14272140756990595,1.5478136370161746,-0.3276843901188158,23,CLIQUE PHARMACY
FedAvg,103,41,0.39805825242718446,0.6067000856074579,0.7466561762391817,0.19479132581412717,0.8822658016468343,-0.26785573841977517,23,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedProx,103,41,0.39805825242718446,0.6073863911718123,0.7470495672698663,0.19479400156605206,0.8823447846539778,-0.26795021242588035,23,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedAvg-equal,103,41,0.39805825242718446,0.6184305879756093,0.7490165224232888,0.19278342556562011,0.9789064334486084,-0.24713816072952616,23,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedAvg,273,138,0.5054945054945055,0.7224162811296075,0.7901234567901235,0.17764966450790545,1.0751555238215456,0.008923325370421292,23,HEALTHLINK PHARMACY
FedProx,273,138,0.5054945054945055,0.7224162811296075,0.7901234567901235,0.1776514051954953,1.0752506587934438,0.008813011094606138,23,HEALTHLINK PHARMACY
FedAvg-equal,273,138,0.5054945054945055,0.7248729887917262,0.7900697799248523,0.179037465273301,1.1478423456831048,0.002744260076132879,23,HEALTHLINK PHARMACY
FedAvg,153,65,0.42483660130718953,0.654557089280141,0.7767482517482518,0.19007886240279934,0.9665813907934117,-0.37133917774649505,23,KENLINK KENSINGTON PHARMACY
FedProx,153,65,0.42483660130718953,0.654557089280141,0.7767482517482518,0.1900784348490869,0.9666614857686988,-0.37140971633985315,23,KENLINK KENSINGTON PHARMACY
FedAvg-equal,153,65,0.42483660130718953,0.6423950874789599,0.7681818181818182,0.1936877064701597,0.9730354101133611,-0.3372668619037157,23,KENLINK KENSINGTON PHARMACY
FedAvg,118,40,0.3389830508474576,0.5190138687699887,0.742948717948718,0.23126337264075675,1.012578155206496,-0.9828875843999225,23,MEDICINE CHEST
FedProx,118,40,0.3389830508474576,0.5190138687699887,0.742948717948718,0.2312693102734388,1.0125147036991882,-0.9827855490337829,23,MEDICINE CHEST
FedAvg-equal,118,40,0.3389830508474576,0.5313478189660733,0.7506410256410256,0.22854346196678457,1.1606780752628592,-1.0239815772333498,23,MEDICINE CHEST
FedAvg,1981,958,0.48359414437152953,0.7028185798252409,0.7692202515422935,0.19399677276626617,0.908387627902843,-0.1801645853666227,23,ROWLAND SQUARE PHARMACY
FedProx,1981,958,0.48359414437152953,0.7028206980323417,0.7692182107967683,0.19399998417440995,0.9084266414012118,-0.18018177640208063,23,ROWLAND SQUARE PHARMACY
FedAvg-equal,1981,958,0.48359414437152953,0.7069842283079849,0.7706161214814996,0.19363319139122687,1.0232392179799208,-0.2468065871003589,23,ROWLAND SQUARE PHARMACY
FedAvg,121,59,0.48760330578512395,0.6719414905599073,0.7162383816293056,0.2125554329127074,0.7610275850502765,-0.16747913460028865,23,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedProx,121,59,0.48760330578512395,0.6717979571960349,0.7159650082012029,0.21255338092201748,0.7611072139106755,-0.1675064256983241,23,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedAvg-equal,121,59,0.48760330578512395,0.6899303662641897,0.7230727173318753,0.21014443731840654,0.8392594070685058,-0.18312795744820035,23,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedAvg,188,62,0.32978723404255317,0.6177597396675457,0.797363031233999,0.17480846329598293,0.9931543043360833,-0.5049290680800529,23,TRINITY PHARMACY -AVENUES
FedProx,188,62,0.32978723404255317,0.6177597396675457,0.797363031233999,0.17480750560136638,0.9932620867741205,-0.5050282637780106,23,TRINITY PHARMACY -AVENUES
FedAvg-equal,188,62,0.32978723404255317,0.6062603602356804,0.7967229902713774,0.17544588497768457,1.0714918222479342,-0.49850522810034875,23,TRINITY PHARMACY -AVENUES
FedAvg,122,45,0.36885245901639346,0.5153991177728207,0.7134199134199135,0.22382133997361428,0.6246415806123582,-0.5497390302338108,23,WATERSHED PHARMACY
FedProx,122,45,0.36885245901639346,0.5153991177728207,0.7134199134199135,0.22382204606435108,0.6246087708717126,-0.5497398813443047,23,WATERSHED PHARMACY
FedAvg-equal,122,45,0.36885245901639346,0.5214770764537928,0.7212121212121212,0.22022655566540494,0.6837308192928749,-0.5498125963563247,23,WATERSHED PHARMACY
FedAvg,110,42,0.38181818181818183,0.5496333302403823,0.648109243697479,0.24972197776128136,0.518403234054454,-0.5218303979443434,37,ASHBRITTLE   PHARMACY
FedProx,110,42,0.38181818181818183,0.5496333302403823,0.648109243697479,0.2497195129554839,0.5184680928170595,-0.5218633045924636,37,ASHBRITTLE   PHARMACY
FedAvg-equal,110,42,0.38181818181818183,0.5541088656536773,0.6400560224089635,0.24958617926206988,0.5122286426541107,-0.5054589029353784,37,ASHBRITTLE   PHARMACY
FedAvg,114,35,0.30701754385964913,0.43440971556264985,0.65750452079566,0.2565693279404716,0.4753212048310347,-0.8440273628855715,37,BALLANTYNE PARK PHARMACY
FedProx,114,35,0.30701754385964913,0.4347181790290081,0.6578661844484629,0.25656294110088956,0.4753674838512765,-0.8440460292514448,37,BALLANTYNE PARK PHARMACY
FedAvg-equal,114,35,0.30701754385964913,0.43980845766755383,0.6614828209764919,0.25256434414133505,0.5113149510208815,-0.8462756890377229,37,BALLANTYNE PARK PHARMACY
FedAvg,288,150,0.5208333333333334,0.7130329035489584,0.7393236714975846,0.2025520121177396,0.8246700878384121,-0.0013697023454421204,37,CIMAS BORROWDALE OFFICE PARK PHARMACY
FedProx,288,150,0.5208333333333334,0.7130329035489584,0.7393236714975846,0.2025569730545628,0.8246645250571014,-0.0013289757250238914,37,CIMAS BORROWDALE OFFICE PARK PHARMACY
FedAvg-equal,288,150,0.5208333333333334,0.7176474448963003,0.741207729468599,0.20040697887880596,0.9285676971803495,-0.061279244660510504,37,CIMAS BORROWDALE OFFICE PARK PHARMACY
FedAvg,1073,558,0.5200372786579683,0.8127625041372843,0.8391063785363816,0.15850876239716766,1.2311593752690961,-0.014250857352231597,37,CIMAS BULAWAYO PHARMACY
FedProx,1073,558,0.5200372786579683,0.812738276181517,0.839095939033302,0.15851172971429145,1.2312777721886563,-0.014218123550110992,37,CIMAS BULAWAYO PHARMACY
FedAvg-equal,1073,558,0.5200372786579683,0.8105254094156763,0.8379162751853011,0.15979272592399538,1.347391919653346,-0.05419020474756963,37,CIMAS BULAWAYO PHARMACY
FedAvg,296,141,0.47635135135135137,0.6919893147439397,0.7518188057652709,0.200075205589651,0.891884590920503,-0.048044124240490656,37,CIMAS CLINIC -MASVINGO PHARMACY
FedProx,296,141,0.47635135135135137,0.6919112388250951,0.7517730496453899,0.20007537238161324,0.891973745551923,-0.04803648793342576,37,CIMAS CLINIC -MASVINGO PHARMACY
FedAvg-equal,296,141,0.47635135135135137,0.6886683626565923,0.7514527568062229,0.19945464832970447,0.9737685093586284,-0.07564859131204899,37,CIMAS CLINIC -MASVINGO PHARMACY
FedAvg,484,206,0.4256198347107438,0.6751636748130301,0.7823217154431794,0.18846247492060209,1.0211263243468223,-0.3365969118928879,37,CIMAS FIFE AVENUE PHARMACY
FedProx,484,206,0.4256198347107438,0.675166207040178,0.7822867919256827,0.1884647970954681,1.0211832160401557,-0.3366562785617247,37,CIMAS FIFE AVENUE PHARMACY
FedAvg-equal,484,206,0.4256198347107438,0.6725828719107877,0.7848885939791856,0.1887468898529029,1.1128333376856336,-0.4167740104719184,37,CIMAS FIFE AVENUE PHARMACY
FedAvg,2266,906,0.39982347749338043,0.6800884427409193,0.8159743864433191,0.17079949700474092,1.1252703461216902,-0.20142288294248425,37,CIMAS FOURTH STREET PHARMACY
FedProx,2266,906,0.39982347749338043,0.680103016480353,0.8159743864433191,0.17080166049524576,1.1253448166812097,-0.20140206704118108,37,CIMAS FOURTH STREET PHARMACY
FedAvg-equal,2266,906,0.39982347749338043,0.6791770031964379,0.8148519672769768,0.1721850819984271,1.2186861392579518,-0.2572605782243422,37,CIMAS FOURTH STREET PHARMACY
FedAvg,813,419,0.5153751537515375,0.7251361971992172,0.7761166906945471,0.18347843714948303,1.063968271419887,-0.14097462096126445,37,CIMAS HCC  MUTARE PHARMACY
FedProx,813,419,0.5153751537515375,0.7251117636063003,0.7761045757968573,0.18348154526754284,1.064032089660021,-0.14093659972280378,37,CIMAS HCC  MUTARE PHARMACY
FedAvg-equal,813,419,0.5153751537515375,0.7234926036693613,0.7720460850708115,0.1846717013306471,1.1637441514784628,-0.1776641258845732,37,CIMAS HCC  MUTARE PHARMACY
FedAvg,1347,598,0.44394951744617667,0.7304613156071779,0.8229143875222705,0.16776672490764688,1.1257030167032158,-0.069575103718821,37,CIMAS HCC CHINHOYI ST. PHARM
FedProx,1347,598,0.44394951744617667,0.730471445064198,0.8229210854160062,0.16776800024838004,1.1258263266339317,-0.06955037904051993,37,CIMAS HCC CHINHOYI ST. PHARM
FedAvg-equal,1347,598,0.44394951744617667,0.7251873517780612,0.8211037235823907,0.16893950910301023,1.225681995429432,-0.12099595559776857,37,CIMAS HCC CHINHOYI ST. PHARM
FedAvg,619,333,0.5379644588045234,0.757652698668583,0.769020769020769,0.19027876645364228,0.9205833871281514,0.055606359321012044,37,CIMAS HCC CHITUNGWIZA PHARMACY
FedProx,619,333,0.5379644588045234,0.757652698668583,0.769020769020769,0.1902792028189148,0.9206894141518874,0.05563270684858305,37,CIMAS HCC CHITUNGWIZA PHARMACY
FedAvg-equal,619,333,0.5379644588045234,0.758450520095563,0.7705222705222705,0.189391730609354,1.024664026478283,0.021579802826275418,37,CIMAS HCC CHITUNGWIZA PHARMACY
FedAvg,406,217,0.5344827586206896,0.7622860893570405,0.7997220393533758,0.1749563688284206,1.0683685281687914,0.14120216687824022,37,CIMAS HCC GWERU PHARMACY
FedProx,406,217,0.5344827586206896,0.7621724623380468,0.7997464218662376,0.17496345965663204,1.0684282045196405,0.14122982749010338,37,CIMAS HCC GWERU PHARMACY
FedAvg-equal,406,217,0.5344827586206896,0.7650661533265424,0.8003559846877819,0.1752647057446151,1.1892946847690846,0.11234130501861479,37,CIMAS HCC GWERU PHARMACY
FedAvg,839,362,0.43146603098927294,0.7072799625230745,0.8079444502357042,0.1763513792274099,1.074485176989045,-0.20952956951502838,37,CIMAS HIGH GLEN PHARMACY
FedProx,839,362,0.43146603098927294,0.7073143596558441,0.807950241495535,0.17635270476926057,1.0745811161058954,-0.20953788067819615,37,CIMAS HIGH GLEN PHARMACY
FedAvg-equal,839,362,0.43146603098927294,0.7059250847309148,0.8075911833860338,0.17685334132620162,1.1815971371520595,-0.2474728231809564,37,CIMAS HIGH GLEN PHARMACY
FedAvg,378,125,0.3306878306878307,0.6333193835720056,0.8206482213438736,0.1688301241890132,1.1764955594809359,-0.5444283027995117,37,CIMAS KWEKWE CLINIC- PHARMACY
FedProx,378,125,0.3306878306878307,0.6333193835720056,0.8206482213438736,0.16883203549059403,1.176596627391741,-0.5444479484324791,37,CIMAS KWEKWE CLINIC- PHARMACY
FedAvg-equal,378,125,0.3306878306878307,0.6436243585004225,0.8219130434782609,0.16990266949955687,1.2969909995636426,-0.5661699101647975,37,CIMAS KWEKWE CLINIC- PHARMACY
FedAvg,439,198,0.4510250569476082,0.6223251590581755,0.7437235424787292,0.2042508929223383,0.8185897054227176,-0.26184828485965017,37,CIMAS MANRESA - PHARRMACY
FedProx,439,198,0.4510250569476082,0.6223530995272925,0.7437444989312209,0.20425129585146512,0.8186576605885332,-0.2618381031522635,37,CIMAS MANRESA - PHARRMACY
FedAvg-equal,439,198,0.4510250569476082,0.6206385250100637,0.7441217150760719,0.2034595505423356,0.9007456448864338,-0.30336041004896613,37,CIMAS MANRESA - PHARRMACY
FedAvg,118,47,0.3983050847457627,0.7980912355240943,0.8810308660473478,0.14031530299210176,1.4344638157742988,-0.32458819484442847,37,CLIQUE PHARMACY
FedProx,118,47,0.3983050847457627,0.7980912355240943,0.8810308660473478,0.1403217442699329,1.4345197053905168,-0.32466256187521675,37,CLIQUE PHARMACY
FedAvg-equal,118,47,0.3983050847457627,0.8283430343131883,0.8855259214863649,0.14272140756990595,1.5478136370161746,-0.3276843901188158,37,CLIQUE PHARMACY
FedAvg,103,41,0.39805825242718446,0.6067000856074579,0.7466561762391817,0.19479132581412717,0.8822658016468343,-0.26785573841977517,37,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedProx,103,41,0.39805825242718446,0.6073863911718123,0.7470495672698663,0.19479400156605206,0.8823447846539778,-0.26795021242588035,37,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedAvg-equal,103,41,0.39805825242718446,0.6184305879756093,0.7490165224232888,0.19278342556562011,0.9789064334486084,-0.24713816072952616,37,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY
FedAvg,273,138,0.5054945054945055,0.7224162811296075,0.7901234567901235,0.17764966450790545,1.0751555238215456,0.008923325370421292,37,HEALTHLINK PHARMACY
FedProx,273,138,0.5054945054945055,0.7224162811296075,0.7901234567901235,0.1776514051954953,1.0752506587934438,0.008813011094606138,37,HEALTHLINK PHARMACY
FedAvg-equal,273,138,0.5054945054945055,0.7248729887917262,0.7900697799248523,0.179037465273301,1.1478423456831048,0.002744260076132879,37,HEALTHLINK PHARMACY
FedAvg,153,65,0.42483660130718953,0.654557089280141,0.7767482517482518,0.19007886240279934,0.9665813907934117,-0.37133917774649505,37,KENLINK KENSINGTON PHARMACY
FedProx,153,65,0.42483660130718953,0.654557089280141,0.7767482517482518,0.1900784348490869,0.9666614857686988,-0.37140971633985315,37,KENLINK KENSINGTON PHARMACY
FedAvg-equal,153,65,0.42483660130718953,0.6423950874789599,0.7681818181818182,0.1936877064701597,0.9730354101133611,-0.3372668619037157,37,KENLINK KENSINGTON PHARMACY
FedAvg,118,40,0.3389830508474576,0.5190138687699887,0.742948717948718,0.23126337264075675,1.012578155206496,-0.9828875843999225,37,MEDICINE CHEST
FedProx,118,40,0.3389830508474576,0.5190138687699887,0.742948717948718,0.2312693102734388,1.0125147036991882,-0.9827855490337829,37,MEDICINE CHEST
FedAvg-equal,118,40,0.3389830508474576,0.5313478189660733,0.7506410256410256,0.22854346196678457,1.1606780752628592,-1.0239815772333498,37,MEDICINE CHEST
FedAvg,1981,958,0.48359414437152953,0.7028185798252409,0.7692202515422935,0.19399677276626617,0.908387627902843,-0.1801645853666227,37,ROWLAND SQUARE PHARMACY
FedProx,1981,958,0.48359414437152953,0.7028206980323417,0.7692182107967683,0.19399998417440995,0.9084266414012118,-0.18018177640208063,37,ROWLAND SQUARE PHARMACY
FedAvg-equal,1981,958,0.48359414437152953,0.7069842283079849,0.7706161214814996,0.19363319139122687,1.0232392179799208,-0.2468065871003589,37,ROWLAND SQUARE PHARMACY
FedAvg,121,59,0.48760330578512395,0.6719414905599073,0.7162383816293056,0.2125554329127074,0.7610275850502765,-0.16747913460028865,37,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedProx,121,59,0.48760330578512395,0.6717979571960349,0.7159650082012029,0.21255338092201748,0.7611072139106755,-0.1675064256983241,37,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedAvg-equal,121,59,0.48760330578512395,0.6899303662641897,0.7230727173318753,0.21014443731840654,0.8392594070685058,-0.18312795744820035,37,SOMMERDRIFT INV T/A KENLINK THE BRIDGE
FedAvg,188,62,0.32978723404255317,0.6177597396675457,0.797363031233999,0.17480846329598293,0.9931543043360833,-0.5049290680800529,37,TRINITY PHARMACY -AVENUES
FedProx,188,62,0.32978723404255317,0.6177597396675457,0.797363031233999,0.17480750560136638,0.9932620867741205,-0.5050282637780106,37,TRINITY PHARMACY -AVENUES
FedAvg-equal,188,62,0.32978723404255317,0.6062603602356804,0.7967229902713774,0.17544588497768457,1.0714918222479342,-0.49850522810034875,37,TRINITY PHARMACY -AVENUES
FedAvg,122,45,0.36885245901639346,0.5153991177728207,0.7134199134199135,0.22382133997361428,0.6246415806123582,-0.5497390302338108,37,WATERSHED PHARMACY
FedProx,122,45,0.36885245901639346,0.5153991177728207,0.7134199134199135,0.22382204606435108,0.6246087708717126,-0.5497398813443047,37,WATERSHED PHARMACY
FedAvg-equal,122,45,0.36885245901639346,0.5214770764537928,0.7212121212121212,0.22022655566540494,0.6837308192928749,-0.5498125963563247,37,WATERSHED PHARMACY
